step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,Prediction
691,3,6310667.97,6310667.97,0.0,0.0,6310667.97,Fraud
201,3,934.86,0.0,0.0,0.0,0.0,Not Fraud
43,0,37183.84,48936.0,86119.84,35484.0,0.0,Not Fraud
301,0,113380.37,738965.83,852346.2,1425090.25,1311709.88,Not Fraud
291,3,1231560.85,1231560.85,0.0,17785.18,1249346.02,Fraud
340,3,1133884.26,1133884.26,0.0,0.0,1133884.26,Fraud
573,0,4892123.95,4892123.95,0.0,0.0,4892123.95,Fraud
227,3,5561.59,0.0,0.0,0.0,0.0,Not Fraud
717,3,114280.3,114280.3,0.0,0.0,114280.3,Fraud
304,0,280287.6,49780.0,330067.6,904413.19,624125.59,Not Fraud
108,0,708142.29,708142.29,0.0,13624.64,721766.95,Fraud
501,4,1015963.71,1015963.71,0.0,0.0,1015963.71,Fraud
312,1,5798436.15,5798436.15,0.0,0.0,0.0,Fraud
458,3,20319.95,20319.95,0.0,0.0,0.0,Fraud
580,0,326470.53,326470.53,0.0,1036637.56,1363108.08,Fraud
203,0,222562.94,622.0,223184.94,0.0,0.0,Not Fraud
278,3,13938.26,2138.0,0.0,0.0,0.0,Not Fraud
301,1,547804.44,19825.0,0.0,898697.01,1446501.46,Not Fraud
226,1,1644817.08,1644817.08,0.0,0.0,1644817.08,Fraud
16,3,29988.08,793536.31,763548.23,0.0,0.0,Not Fraud
396,0,73025.73,1334766.8,1407792.53,2036026.8,1963001.07,Not Fraud
235,1,151513.52,678212.0,526698.48,2207296.43,2358809.95,Not Fraud
308,4,278035.36,235579.52,0.0,3519404.75,3797440.11,Not Fraud
164,1,52226.35,11229.0,0.0,306620.69,358847.04,Not Fraud
369,3,5685.67,44479.0,38793.33,0.0,0.0,Not Fraud
202,3,2117294.43,2117294.43,0.0,209682.82,2326977.26,Fraud
190,1,94532.38,45078.02,0.0,3934162.14,4028694.51,Not Fraud
161,3,407719.15,407719.15,0.0,0.0,407719.15,Fraud
386,1,207197.9,207197.9,0.0,0.0,0.0,Fraud
304,0,398632.2,516959.0,915591.2,427456.25,28824.05,Not Fraud
539,1,788699.76,788699.76,0.0,0.0,0.0,Fraud
45,1,82542.23,0.0,0.0,4492537.17,4575079.4,Not Fraud
409,3,1532034.63,1532034.63,0.0,0.0,0.0,Fraud
192,0,538763.98,538763.98,0.0,0.0,538763.98,Fraud
317,3,8496732.92,8496732.92,0.0,14111355.49,22608088.41,Fraud
347,1,10000000.0,31662718.04,21662718.04,0.0,0.0,Fraud
131,3,28125.96,13258.0,0.0,0.0,0.0,Not Fraud
382,3,9212.23,109685.0,100472.77,0.0,0.0,Not Fraud
399,3,1938.0,0.0,0.0,0.0,0.0,Not Fraud
318,0,65389.22,65389.22,0.0,0.0,65389.22,Fraud
339,4,8134.22,8134.22,0.0,0.0,0.0,Fraud
561,3,49428.95,49428.95,0.0,0.0,0.0,Fraud
159,1,549039.62,12335.0,0.0,185991.65,735031.27,Not Fraud
163,1,25293.74,10669.0,0.0,0.0,25293.74,Not Fraud
226,0,241961.71,70963.0,312924.71,0.0,0.0,Not Fraud
373,1,385656.52,0.0,0.0,422260.27,807916.79,Not Fraud
211,1,134162.66,157609.0,23446.34,0.0,134162.66,Not Fraud
211,4,818267.97,0.0,0.0,3230466.21,4048734.18,Not Fraud
229,0,72005.73,72005.73,0.0,72099.27,144105.01,Fraud
171,0,64375.45,64375.45,0.0,0.0,0.0,Fraud
251,1,54935.43,54935.43,0.0,0.0,0.0,Fraud
39,0,19564.56,19564.56,0.0,0.0,0.0,Fraud
292,3,443717.19,443717.19,0.0,48391.18,492108.37,Fraud
277,3,27565.79,27565.79,0.0,1415989.92,1443555.7,Fraud
576,4,71744.78,71744.78,0.0,0.0,0.0,Fraud
567,3,615782.24,615782.24,0.0,0.0,0.0,Fraud
36,1,75012.9,55122.0,0.0,1045791.33,1120804.23,Not Fraud
13,1,31708.41,247046.5,215338.09,838474.08,1579920.2,Not Fraud
13,3,26935.7,82411.0,55475.3,0.0,0.0,Not Fraud
12,3,13375.31,20934.0,7558.69,0.0,0.0,Not Fraud
273,4,171275.76,171275.76,0.0,1694396.12,1865671.87,Fraud
235,1,35456.89,0.0,0.0,250504.27,285961.16,Not Fraud
476,4,1712491.67,1712491.67,0.0,5084829.42,6797321.1,Fraud
38,3,20002.08,22360.0,2357.92,0.0,0.0,Not Fraud
300,3,14536.11,0.0,0.0,0.0,0.0,Not Fraud
279,1,268019.28,268019.28,0.0,863383.19,1131402.48,Fraud
169,3,106442.2,106442.2,0.0,0.0,0.0,Fraud
546,1,297327.34,0.0,0.0,5660742.18,5958069.53,Not Fraud
19,0,42670.79,73671.65,116342.44,0.0,0.0,Not Fraud
284,1,58158.55,0.0,0.0,434177.08,492335.63,Not Fraud
559,0,2521129.52,2521129.52,0.0,144546.93,2665676.45,Fraud
137,3,1274066.64,1274066.64,0.0,0.0,0.0,Fraud
30,1,42947.48,42947.48,0.0,0.0,0.0,Fraud
576,0,228188.37,228188.37,0.0,0.0,0.0,Fraud
141,1,140866.58,0.0,0.0,516977.81,657844.39,Not Fraud
358,0,72325.3,72325.3,0.0,36101.47,108426.78,Fraud
431,1,462396.09,462396.09,0.0,0.0,0.0,Fraud
41,0,10596.65,10596.65,0.0,0.0,0.0,Fraud
240,3,2672.52,10067.0,7394.48,0.0,0.0,Not Fraud
162,0,92268.5,160068.7,252337.2,715832.48,623563.99,Not Fraud
648,1,166906.52,166906.52,0.0,0.0,0.0,Fraud
561,3,40830.56,40830.56,0.0,0.0,0.0,Fraud
278,3,11184.89,0.0,0.0,0.0,0.0,Not Fraud
162,1,10000000.0,10000000.0,0.0,180.75,10000180.75,Fraud
212,3,22217.27,0.0,0.0,0.0,0.0,Not Fraud
355,3,1450.23,0.0,0.0,0.0,0.0,Not Fraud
544,4,110314.25,0.0,0.0,117676.69,227990.94,Not Fraud
274,0,90565.31,3962.0,94527.31,0.0,0.0,Not Fraud
615,1,97603.22,97603.22,0.0,4137342.05,4234945.27,Fraud
400,1,70213.14,70213.14,0.0,0.0,0.0,Fraud
151,1,999617.18,999617.18,0.0,0.0,0.0,Fraud
580,3,1893054.26,1893054.26,0.0,0.0,0.0,Fraud
307,4,371691.86,371691.86,0.0,0.0,0.0,Fraud
434,4,596777.8,596777.8,0.0,0.0,0.0,Fraud
204,1,18659.9,0.0,0.0,115233.79,133893.69,Not Fraud
555,1,244433.31,244433.31,0.0,0.0,0.0,Fraud
188,1,99292.32,99382.0,89.68,0.0,99292.32,Not Fraud
430,1,1464240.16,1464240.16,0.0,0.0,0.0,Fraud
375,2,9997047.26,9997047.26,0.0,108725.75,10105773.01,Fraud
456,0,171627.12,171627.12,0.0,483.69,0.0,Fraud
308,1,107074.01,107074.01,0.0,494966.19,602040.2,Fraud
237,1,362536.89,362536.89,0.0,0.0,0.0,Fraud
38,0,237607.14,19975.0,257582.14,878974.27,641367.13,Not Fraud
176,1,248048.14,248048.14,0.0,0.0,0.0,Fraud
18,1,126926.98,10384.0,0.0,921276.98,1048203.97,Not Fraud
42,4,480893.12,52804.0,0.0,99401.21,580294.33,Not Fraud
500,1,107171.28,107171.28,0.0,0.0,0.0,Fraud
403,0,44902.1,11320.0,56222.1,820903.96,776001.86,Not Fraud
209,3,2340441.31,2340441.31,0.0,0.0,0.0,Fraud
42,4,173610.4,0.0,0.0,458601.51,632211.91,Not Fraud
205,1,351158.72,351158.72,0.0,0.0,351158.72,Fraud
313,3,43035.08,43035.08,0.0,0.0,43035.08,Fraud
275,1,69398.72,35180.41,0.0,794753.58,864152.3,Not Fraud
134,3,9301.71,63053.74,53752.03,0.0,0.0,Not Fraud
275,1,333732.26,0.0,0.0,681814.26,1015546.52,Not Fraud
186,1,2874106.14,2874106.14,0.0,0.0,0.0,Fraud
608,3,6336402.12,6336402.12,0.0,2820245.64,9156647.76,Fraud
404,1,182713.98,5403.0,0.0,0.0,182713.98,Not Fraud
180,3,3857.82,550280.33,546422.51,0.0,0.0,Not Fraud
7,1,2039.21,2039.21,0.0,3816.4,4313.76,Fraud
560,0,317265.31,317265.31,0.0,327900.99,645166.3,Fraud
592,1,59212.24,20950.0,0.0,474794.42,534006.66,Not Fraud
405,1,106600.55,274.0,0.0,549159.69,655760.24,Not Fraud
142,1,80025.52,80025.52,0.0,40067.35,120092.87,Fraud
203,1,132430.56,36206.0,0.0,379862.18,512292.75,Not Fraud
401,1,214055.52,0.0,0.0,447193.49,661249.02,Not Fraud
569,0,814843.95,814843.95,0.0,253429.71,1068273.66,Fraud
350,1,17231.04,525.0,0.0,222977.21,240208.24,Not Fraud
487,1,3070885.69,3070885.69,0.0,0.0,0.0,Fraud
211,3,21136.5,8213.0,0.0,0.0,0.0,Not Fraud
332,3,1335316.63,1335316.63,0.0,266212.98,1601529.6,Fraud
356,3,267307.19,267307.19,0.0,713455.2,980762.38,Fraud
16,0,652013.05,8796300.69,9448313.74,967831.42,704829.97,Not Fraud
457,3,10000000.0,12705902.7,2705902.7,0.0,0.0,Fraud
403,3,3943389.33,3943389.33,0.0,0.0,0.0,Fraud
119,4,191149.83,0.0,0.0,194998.98,386148.81,Not Fraud
43,3,20029.6,0.0,0.0,0.0,0.0,Not Fraud
403,3,15207.22,451502.49,436295.28,0.0,0.0,Not Fraud
185,1,153797.22,25374.0,0.0,39489.06,193286.28,Not Fraud
122,1,335556.75,335556.75,0.0,786391.3,1121948.06,Fraud
2,0,186350.94,3517844.32,3704195.26,2107162.1,1572841.87,Not Fraud
314,1,1305265.14,1305265.14,0.0,0.0,0.0,Fraud
178,1,319539.33,11982.0,0.0,370788.5,690327.83,Not Fraud
656,1,106846.86,43876.0,0.0,459746.04,566592.9,Not Fraud
79,1,1179378.91,1179378.91,0.0,149558.78,1328937.69,Fraud
308,1,13792.42,13792.42,0.0,0.0,0.0,Fraud
373,1,8931576.82,8931576.82,0.0,0.0,0.0,Fraud
139,0,197132.85,5749800.9,5946933.74,269778.71,72645.86,Not Fraud
345,3,666934.04,666934.04,0.0,0.0,666934.04,Fraud
485,1,948562.65,948562.65,0.0,566799.21,1515361.87,Fraud
58,0,225834.74,225834.74,0.0,0.0,0.0,Fraud
334,3,13688.39,21385.0,7696.61,0.0,0.0,Not Fraud
302,1,1950174.69,1950174.69,0.0,0.0,0.0,Fraud
437,1,229841.59,229841.59,0.0,0.0,229841.59,Fraud
211,1,186956.13,10361.0,0.0,0.0,186956.13,Not Fraud
375,4,635410.48,8193.0,0.0,0.0,635410.48,Not Fraud
302,3,29505.35,0.0,0.0,0.0,0.0,Not Fraud
478,3,10000000.0,11494145.77,1494145.77,0.0,0.0,Fraud
470,3,458475.81,458475.81,0.0,3242504.69,3700980.5,Fraud
409,0,387442.67,387442.67,0.0,0.0,0.0,Fraud
420,0,10000000.0,20214689.83,10214689.83,0.0,0.0,Fraud
354,4,59627.36,59627.36,0.0,2190853.06,2250480.43,Fraud
242,1,180021.46,180021.46,0.0,1085576.41,1265597.87,Fraud
374,4,94577.66,334.0,0.0,0.0,94577.66,Not Fraud
9,3,18203.63,10657.0,0.0,0.0,0.0,Not Fraud
384,1,224563.27,224563.27,0.0,22512.48,247075.76,Fraud
374,1,275066.34,275066.34,0.0,0.0,275066.34,Fraud
522,3,33783.98,33783.98,0.0,1448572.38,1482356.36,Fraud
281,3,10698.38,11395.0,696.62,0.0,0.0,Not Fraud
308,3,37931.48,0.0,0.0,0.0,0.0,Not Fraud
185,3,18681.45,29819.0,11137.55,0.0,0.0,Not Fraud
525,1,176919.47,1297.0,0.0,281070.0,457989.47,Not Fraud
73,0,175326.14,175326.14,0.0,0.0,0.0,Fraud
532,3,2083729.92,2083729.92,0.0,0.0,2083729.92,Fraud
627,4,289364.31,289364.31,0.0,9339609.02,9628973.33,Fraud
377,4,644789.56,0.0,0.0,941787.01,1586576.58,Not Fraud
404,4,139229.28,0.0,0.0,244239.89,383469.16,Not Fraud
557,3,3105143.3,3105143.3,0.0,880371.26,3985514.56,Fraud
61,1,42640.26,42640.26,0.0,0.0,42640.26,Fraud
592,3,983554.24,983554.24,0.0,0.0,983554.24,Fraud
41,1,140931.21,0.0,0.0,853348.4,1087562.09,Not Fraud
225,4,372992.79,50297.0,0.0,1023665.43,1396658.21,Not Fraud
283,4,209393.38,12485.0,0.0,3898067.84,4107461.23,Not Fraud
452,1,87173.86,87173.86,0.0,0.0,0.0,Fraud
283,1,189879.11,10579.0,0.0,938574.02,1128453.13,Not Fraud
227,0,66306.28,6368450.06,6434756.35,5037847.2,4971540.92,Not Fraud
199,3,44694.93,44694.93,0.0,0.0,0.0,Fraud
36,1,186884.03,0.0,0.0,4288905.88,4475789.91,Not Fraud
129,0,2071978.31,2071978.31,0.0,0.0,2071978.31,Fraud
550,3,9634.14,165317.23,155683.09,0.0,0.0,Not Fraud
634,0,2661092.58,2661092.58,0.0,1294195.25,3955287.83,Fraud
488,0,797457.48,797457.48,0.0,68673.76,866131.24,Fraud
133,0,183348.31,226849.0,410197.31,0.0,0.0,Not Fraud
182,4,1533615.24,1533615.24,0.0,0.0,0.0,Fraud
227,0,93836.62,93836.62,0.0,0.0,0.0,Fraud
249,1,471363.82,100794.0,0.0,246459.91,717823.73,Not Fraud
251,1,184009.27,0.0,0.0,770006.69,954015.95,Not Fraud
260,1,44059.48,28519.36,0.0,2406315.76,2450375.24,Not Fraud
451,0,1844888.09,1844888.09,0.0,0.0,0.0,Fraud
184,1,62823.97,0.0,0.0,389534.99,452358.96,Not Fraud
520,4,10000000.0,42569070.85,32569070.85,0.0,0.0,Fraud
279,0,185589.98,2893197.67,3078787.65,726376.26,540786.28,Not Fraud
354,1,72154.83,38968.0,0.0,87366.69,159521.52,Not Fraud
191,3,8022.76,20813.0,12790.24,0.0,0.0,Not Fraud
257,3,4468940.86,4468940.86,0.0,365417.99,4834358.84,Fraud
363,0,10000000.0,10000000.0,0.0,246656.92,10246656.92,Fraud
511,3,414120.38,414120.38,0.0,0.0,0.0,Fraud
423,4,363480.69,363480.69,0.0,527561.57,891042.26,Fraud
135,1,124828.09,0.0,0.0,133898.68,109857.23,Not Fraud
185,3,221346.29,221346.29,0.0,0.0,138346.99,Fraud
548,3,39261.57,39261.57,0.0,0.0,0.0,Fraud
352,4,2051823.78,0.0,0.0,2865105.48,4916929.26,Not Fraud
405,3,58062.1,58062.1,0.0,0.0,58062.1,Fraud
230,1,131595.86,131595.86,0.0,0.0,0.0,Fraud
417,1,3020991.77,3020991.77,0.0,0.0,0.0,Fraud
352,3,89627.8,89627.8,0.0,0.0,89627.8,Fraud
560,0,454196.38,454196.38,0.0,400779.2,854975.57,Fraud
452,3,17710.28,17710.28,0.0,3610183.79,3627894.07,Fraud
370,0,305238.17,341124.21,646362.37,2997560.75,2692322.59,Not Fraud
350,1,167888.12,167888.12,0.0,0.0,0.0,Fraud
186,3,14249.82,12693.0,0.0,0.0,0.0,Not Fraud
405,3,350006.78,350006.78,0.0,0.0,350006.78,Fraud
398,3,39218.65,334933.57,295714.92,0.0,0.0,Not Fraud
130,1,36776.69,0.0,0.0,155399.19,192175.88,Not Fraud
418,0,4905525.6,4905525.6,0.0,43922.96,4949448.57,Fraud
141,1,24926.43,3589.0,0.0,0.0,24926.43,Not Fraud
257,1,272404.79,26002.6,0.0,355478.88,385761.16,Not Fraud
404,1,460882.03,460882.03,0.0,0.0,0.0,Fraud
282,0,226192.55,60770.0,286962.55,92525.49,0.0,Not Fraud
578,1,2630435.21,2630435.21,0.0,3149485.2,5779920.41,Fraud
495,3,367331.29,367331.29,0.0,0.0,0.0,Fraud
682,1,1518533.71,1518533.71,0.0,0.0,0.0,Fraud
301,0,306747.87,357463.4,664211.27,606228.89,299481.02,Not Fraud
11,3,1572.37,858589.99,857017.62,0.0,0.0,Not Fraud
31,3,965722.12,965722.12,0.0,163398.23,1129120.35,Fraud
356,3,621304.8,621304.8,0.0,0.0,0.0,Fraud
130,0,168363.96,919.0,169282.96,220435.48,52071.52,Not Fraud
18,3,19189.87,0.0,0.0,0.0,0.0,Not Fraud
283,0,481715.99,5298107.52,5779823.51,716761.64,235045.65,Not Fraud
299,3,72700.45,72700.45,0.0,0.0,0.0,Fraud
158,3,31340.94,29146.0,0.0,0.0,0.0,Not Fraud
492,3,164052.78,164052.78,0.0,91279.25,255332.03,Fraud
254,1,75378.6,11417.0,0.0,273592.06,348970.65,Not Fraud
262,0,362919.78,362919.78,0.0,0.0,0.0,Fraud
21,3,2360.66,57825.29,55464.63,0.0,0.0,Not Fraud
132,1,198411.21,0.0,0.0,2196316.18,2394727.39,Not Fraud
441,3,210564.83,210564.83,0.0,1734255.83,1944820.66,Fraud
371,0,144745.49,144745.49,0.0,717727.66,862473.14,Fraud
140,4,880129.37,0.0,0.0,24517217.43,25397346.8,Not Fraud
738,0,10000000.0,10000000.0,0.0,0.0,10000000.0,Fraud
332,1,154272.51,0.0,0.0,460665.13,614937.64,Not Fraud
148,3,10000000.0,17592874.7,7592874.7,0.0,0.0,Fraud
436,1,67153.74,67153.74,0.0,0.0,0.0,Fraud
478,3,32191.98,32191.98,0.0,804799.6,836991.58,Fraud
396,0,4901210.6,4901210.6,0.0,0.0,0.0,Fraud
311,1,1148357.58,1148357.58,0.0,493283.91,1641641.49,Fraud
131,3,37369.8,27229.0,0.0,0.0,0.0,Not Fraud
299,1,931047.82,931047.82,0.0,1499927.42,2430975.25,Fraud
395,0,455636.97,20814.0,476450.97,125922.83,0.0,Not Fraud
27,3,18551.05,18551.05,0.0,902178.44,920729.49,Fraud
136,3,6592.88,33737.0,27144.12,0.0,0.0,Not Fraud
223,3,1283213.84,1283213.84,0.0,0.0,0.0,Fraud
655,0,2186419.24,2186419.24,0.0,0.0,0.0,Fraud
349,1,154967.95,0.0,0.0,561277.93,716245.87,Not Fraud
543,0,140297.16,140297.16,0.0,1083007.4,1223304.57,Fraud
638,1,124880.17,124880.17,0.0,324415.42,449295.58,Fraud
372,0,504402.18,2316185.78,2820587.96,6307605.04,5803202.86,Not Fraud
379,0,21978.69,8706745.1,8728723.79,25727.29,3748.6,Not Fraud
158,0,40449.71,40449.71,0.0,0.0,0.0,Fraud
318,3,2274750.71,2274750.71,0.0,0.0,2274750.71,Fraud
492,3,824906.62,824906.62,0.0,0.0,0.0,Fraud
174,0,237837.3,237837.3,0.0,3175394.78,3413232.08,Fraud
235,0,149774.53,5885281.79,6035056.32,363947.97,214173.44,Not Fraud
101,0,263233.81,263233.81,0.0,4434354.96,4697588.76,Fraud
347,1,192487.01,4403.0,0.0,5567475.33,5759962.34,Not Fraud
177,3,1641.24,21304.0,19662.76,0.0,0.0,Not Fraud
301,3,37141.22,169352.0,132210.78,0.0,0.0,Not Fraud
379,0,228101.25,21305.0,249406.25,1710220.38,1482119.12,Not Fraud
184,3,3677.88,0.0,0.0,0.0,0.0,Not Fraud
213,3,34685.78,0.0,0.0,0.0,0.0,Not Fraud
161,0,1834686.75,1834686.75,0.0,0.0,0.0,Fraud
19,1,15288.35,5081.0,0.0,365114.07,380402.42,Not Fraud
234,0,189143.91,400076.0,589219.91,0.0,0.0,Not Fraud
358,3,1347344.56,1347344.56,0.0,0.0,0.0,Fraud
178,1,1805224.78,1805224.78,0.0,0.0,1805224.78,Fraud
546,0,90489.93,208.0,90697.93,205594.33,115104.4,Not Fraud
301,3,234650.41,234650.41,0.0,417543.76,652194.16,Fraud
451,0,2670766.41,2670766.41,0.0,1293613.7,3964380.11,Fraud
429,3,1893061.35,1893061.35,0.0,0.0,0.0,Fraud
230,3,17062.35,17062.35,0.0,796898.21,813960.56,Fraud
129,3,14798.08,0.0,0.0,0.0,0.0,Not Fraud
372,1,160255.37,160255.37,0.0,0.0,0.0,Fraud
544,3,99419.19,0.0,0.0,0.0,0.0,Not Fraud
352,3,5657.28,161787.6,156130.31,0.0,0.0,Not Fraud
18,2,4242.36,188438.33,184195.97,2893423.44,2897665.8,Not Fraud
279,3,3320.78,3320.78,0.0,0.0,0.0,Fraud
48,3,6611.94,46044.0,39432.06,0.0,0.0,Not Fraud
405,0,372139.64,69495.0,441634.64,1291898.09,919758.46,Not Fraud
488,3,125165.16,125165.16,0.0,0.0,0.0,Fraud
485,3,420840.54,420840.54,0.0,125813.68,546654.21,Fraud
154,3,510986.91,510986.91,0.0,0.0,0.0,Fraud
176,4,78450.39,78450.39,0.0,76280.82,154731.2,Fraud
201,3,9119.11,23585.0,14465.89,0.0,0.0,Not Fraud
422,4,242991.66,242991.66,0.0,0.0,0.0,Fraud
596,3,16736.74,16856.0,119.26,0.0,0.0,Not Fraud
105,1,76935.48,76935.48,0.0,474308.18,551243.66,Fraud
279,1,35502.69,0.0,0.0,163445.7,198948.38,Not Fraud
525,3,3078.44,149990.0,146911.56,0.0,0.0,Not Fraud
399,1,402426.99,0.0,0.0,4132950.11,4535377.1,Not Fraud
550,0,69777.5,69777.5,0.0,992548.18,1062325.68,Fraud
610,1,7550803.67,7550803.67,0.0,0.0,0.0,Fraud
663,3,15393.76,15393.76,0.0,0.0,0.0,Fraud
226,1,164458.76,80626.0,0.0,45222.34,209681.09,Not Fraud
617,3,10000000.0,10000000.0,0.0,0.0,10000000.0,Fraud
402,1,2107771.36,2107771.36,0.0,0.0,0.0,Fraud
197,1,49382.37,49382.37,0.0,0.0,0.0,Fraud
18,0,290511.31,3555.0,294066.31,0.0,0.0,Not Fraud
139,1,257878.55,22463.0,0.0,0.0,257878.55,Not Fraud
350,1,144700.24,0.0,0.0,596047.66,740747.9,Not Fraud
151,3,158120.89,158120.89,0.0,0.0,0.0,Fraud
527,4,2896498.37,2896498.37,0.0,0.0,0.0,Fraud
411,3,1468885.42,1468885.42,0.0,454951.15,1923836.56,Fraud
34,1,272358.54,254.0,0.0,4050.98,276409.52,Not Fraud
255,1,99377.84,35877.0,0.0,0.0,99377.84,Not Fraud
252,1,343432.16,39010.0,0.0,12328.0,355760.16,Not Fraud
130,1,213118.51,4037.0,0.0,0.0,213118.51,Not Fraud
299,1,187470.05,10047.0,0.0,0.0,187470.05,Not Fraud
213,1,30050.82,15342.0,0.0,0.0,30050.82,Not Fraud
396,3,2235.11,180426.24,178191.13,0.0,0.0,Not Fraud
226,0,113862.73,5262343.67,5376206.41,289831.73,214306.18,Not Fraud
50,0,119988.86,119988.86,0.0,0.0,0.0,Fraud
700,1,1292684.7,1292684.7,0.0,0.0,0.0,Fraud
261,3,107006.25,107006.25,0.0,0.0,107006.25,Fraud
265,0,89286.52,89286.52,0.0,0.0,0.0,Fraud
96,1,217119.65,0.0,0.0,4094214.33,4311333.99,Not Fraud
429,0,221485.99,1646883.03,1868369.02,2626394.24,2404908.25,Not Fraud
109,3,3159075.1,3159075.1,0.0,0.0,0.0,Fraud
381,1,653252.18,653252.18,0.0,0.0,0.0,Fraud
546,3,3546986.24,3546986.24,0.0,0.0,0.0,Fraud
274,0,295750.67,131.0,295881.67,395245.89,99495.22,Not Fraud
235,0,67018.88,14296851.41,14363870.29,1140405.94,1073387.07,Not Fraud
139,3,7801.46,0.0,0.0,0.0,0.0,Not Fraud
688,3,13922.94,303291.0,289368.06,0.0,0.0,Not Fraud
402,0,215344.06,22206.0,237550.06,0.0,0.0,Not Fraud
109,1,7061743.91,7061743.91,0.0,193625.98,7255369.89,Fraud
427,1,2613529.79,2613529.79,0.0,0.0,0.0,Fraud
39,1,108540.28,0.0,0.0,440011.46,548551.74,Not Fraud
276,3,1398.28,0.0,0.0,0.0,0.0,Not Fraud
742,3,339675.91,339675.91,0.0,0.0,339675.91,Fraud
334,0,97800.93,97800.93,0.0,5026703.39,5124504.32,Fraud
207,1,124076.64,52279.0,0.0,191609.37,315686.01,Not Fraud
275,3,36513.52,0.0,0.0,0.0,0.0,Not Fraud
347,3,2632021.43,2632021.43,0.0,0.0,0.0,Fraud
13,1,303722.08,0.0,0.0,3973732.6,4277454.68,Not Fraud
379,0,223405.55,6047773.27,6271178.82,674314.61,450909.06,Not Fraud
300,0,1148445.13,1148445.13,0.0,755038.19,1903483.32,Fraud
496,3,281289.38,281289.38,0.0,0.0,0.0,Fraud
405,3,19226.36,0.0,0.0,0.0,0.0,Not Fraud
398,3,5375.1,56963.22,51588.12,0.0,0.0,Not Fraud
447,3,1058305.63,1058305.63,0.0,0.0,0.0,Fraud
264,1,1910925.79,1910925.79,0.0,0.0,0.0,Fraud
560,3,527355.0,527355.0,0.0,0.0,0.0,Fraud
477,1,384055.44,384055.44,0.0,0.0,384055.44,Fraud
358,3,7375.36,7375.36,0.0,0.0,0.0,Fraud
134,0,133237.87,12119827.06,12253064.93,6447643.62,6314405.75,Not Fraud
370,0,43465.65,4252074.36,4295540.0,16128436.92,16084971.27,Not Fraud
251,0,300235.54,1161839.35,1462074.89,1418965.24,1118729.7,Not Fraud
462,3,10000000.0,10000000.0,0.0,292000.63,10292000.63,Fraud
324,3,14762.78,325179.5,310416.73,0.0,0.0,Not Fraud
373,1,283986.83,283986.83,0.0,0.0,0.0,Fraud
163,0,293582.8,1303908.9,1597491.7,8908377.25,8614794.45,Not Fraud
252,3,1568343.11,1568343.11,0.0,0.0,1568343.11,Fraud
38,1,24404.23,0.0,0.0,691753.85,752545.02,Not Fraud
334,0,105121.61,105121.61,0.0,0.0,0.0,Fraud
333,3,437.05,437.05,0.0,0.0,0.0,Fraud
182,3,412.9,0.0,0.0,0.0,0.0,Not Fraud
283,3,1210.11,0.0,0.0,0.0,0.0,Not Fraud
351,1,254768.39,100.0,0.0,0.0,254768.39,Not Fraud
638,1,7397620.14,7397620.14,0.0,0.0,7397620.14,Fraud
586,1,1778710.08,1778710.08,0.0,0.0,0.0,Fraud
68,1,157648.54,157648.54,0.0,0.0,0.0,Fraud
619,3,964981.99,964981.99,0.0,202811.88,1167793.88,Fraud
84,1,7705820.57,7705820.57,0.0,225592.66,7931413.23,Fraud
499,3,176674.98,176674.98,0.0,497087.42,673762.4,Fraud
610,0,283188.4,283188.4,0.0,0.0,0.0,Fraud
272,3,965790.87,965790.87,0.0,0.0,965790.87,Fraud
378,3,1545.0,0.0,0.0,0.0,0.0,Not Fraud
471,1,164272.57,164272.57,0.0,0.0,0.0,Fraud
484,0,718540.68,718540.68,0.0,129065.08,847605.76,Fraud
332,1,120096.61,167257.0,47160.39,87519.36,207615.97,Not Fraud
628,1,263716.12,263716.12,0.0,28555.39,292271.51,Fraud
164,1,2801295.93,2801295.93,0.0,0.0,0.0,Fraud
13,3,10410.26,10900.0,489.74,0.0,0.0,Not Fraud
311,3,1795.82,103757.0,101961.18,0.0,0.0,Not Fraud
664,1,236337.67,156725.0,0.0,8728.89,245066.56,Not Fraud
421,1,348252.76,348252.76,0.0,0.0,0.0,Fraud
133,3,17239.28,42260.0,25020.72,0.0,0.0,Not Fraud
35,0,31134.97,31134.97,0.0,0.0,0.0,Fraud
707,3,271737.19,271737.19,0.0,247896.85,519634.03,Fraud
211,4,139337.0,37211.0,0.0,4388282.59,4527619.6,Not Fraud
216,3,564589.24,564589.24,0.0,0.0,564589.24,Fraud
49,1,349252.33,349252.33,0.0,8785697.74,9134950.07,Fraud
260,1,167008.9,2828.0,0.0,1912295.52,2079304.42,Not Fraud
214,0,2966848.03,2966848.03,0.0,0.0,0.0,Fraud
400,4,297624.25,297624.25,0.0,40986.48,338610.73,Fraud
153,0,150505.07,3341534.56,3492039.62,2692033.62,2541528.55,Not Fraud
18,1,267381.01,5054.0,0.0,0.0,267381.01,Not Fraud
44,1,82604.08,0.0,0.0,699595.48,782199.57,Not Fraud
284,4,2250431.18,2250431.18,0.0,0.0,0.0,Fraud
37,0,4795.97,198831.0,203626.97,63825.94,59029.97,Not Fraud
435,3,6685731.78,6685731.78,0.0,0.0,0.0,Fraud
